id,Note,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,hyperlink,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:eating: (interaction),Prey item,Status,Class,Order,suborder,Family,subfamily,Genus,Prey.check,Check genus,Check sp.,Check (?)
10867800,meal,04/10/2013,04/10/2013,,Africa/Johannesburg,,660653,richardadcock,2013-10-11 15:59:44 UTC,2018-04-14 05:54:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10867800,https://www.inaturalist.org/observations/10867800,https://static.inaturalist.org/photos/15253268/medium.jpg?1523648001,,,<h3>Hot Dog lunch</h3><br>length about 80cm - looks as if it has just had a meal!,FALSE,2,0,FALSE,,Cederberg,-32.4092,19.2677,1,,,FALSE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,,Meal,Included,,,,,,,0,0,0,0
10871615,eating,28/01/2013,28/01/2013,,Africa/Johannesburg,,676988,karoopixie,2013-03-17 13:06:46 UTC,2018-08-06 17:59:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10871615,https://www.inaturalist.org/observations/10871615,https://static.inaturalist.org/photos/15261244/medium.jpg?1523654115,,,"<h3>Burrowing blind thread legless skinksnake - Montagu WCape</h3><br><p>Headless due to the feline eating attitude which is to treat it as spaghetti (the rest was eaten after the photo opportunity).  Don't know what other info I can give to help ID, except that it was strangely slimy (which came as a rather rude surprise), perhaps they need lubrication to burrow through soil?  Perhaps this is where the old wive's tale of snakes being slimy comes from?</p>",FALSE,5,0,FALSE,,"Cape Winelands, ZA-WC, ZA",-33.79018905,20.12590221,1,obscured,,TRUE,,,Delalande's Beaked Blind Snake,Rhinotyphlops lalandei,Delalande's Beaked Blind Snake,Reptilia,32735,,,Removed,,,,,,,,,,
10874535,S-Afr-Interactions (8-1-20),07/09/2012,07/09/2012,,Africa/Johannesburg,,28090,mr_fab,2013-07-31 09:15:27 UTC,2019-10-16 22:08:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10874535,https://www.inaturalist.org/observations/10874535,https://static.inaturalist.org/photos/15266861/medium.jpg?1523659181,,,"<h3>Redlip Herald in trouble ... My first!!</h3><br>Black on head, red lip visible if you zoom in",FALSE,5,0,FALSE,,"Kruger, Satara Region",-24.4069,31.7863,1,,open,FALSE,,,Aparallactus capensis capensis,Aparallactus capensis,,Reptilia,26381,,,Removed,,,,,,,,,,
10880822,eating,21/05/2010,21/05/2010,,Africa/Johannesburg,,672509,leejones,2013-05-29 10:45:14 UTC,2018-08-23 16:07:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10880822,https://www.inaturalist.org/observations/10880822,https://static.inaturalist.org/photos/15280187/medium.jpg?1523669970,,"urban, Eating, Helix aspersa, Cornu aspersum",<h3>Duberria lutrix</h3><br>Common resident,FALSE,1,0,FALSE,,Scarborough garden,-34.197892,18.375379,1,,,FALSE,,,Duberria lutrix lutrix,Duberria lutrix,Southern Slugeater,Reptilia,30329,,Cornu aspersum,Included,Gastropoda,Stylommatophora,,Helicidae,,Cornu,1,1,0,0
10911161,swallow,17/12/2013,17/12/2013,,Africa/Johannesburg,,672509,leejones,2013-12-22 06:24:20 UTC,2018-08-23 16:07:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10911161,https://www.inaturalist.org/observations/10911161,https://static.inaturalist.org/photos/15339952/medium.jpg?1523728383,,rural,<h3>boomslang</h3><br>Large(ish) male boomslang - around 1.2 metres - raiding a swallow nest,FALSE,6,0,FALSE,,Farm building - Anysberg,-33.5373822,20.6771225,1,,,FALSE,,,Boomslang (typus),Dispholidus typus,Common Boomslang,Reptilia,30360,,Cecropis cucullata,Included,Aves,Passeriformes,,Hirundinidae,,Cecropis,1,1,0,0
10922583,meal,01/12/2011,01/12/2011,,Africa/Johannesburg,,632306,tuli,2013-09-23 21:05:05 UTC,2019-06-11 15:28:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10922583,https://www.inaturalist.org/observations/10922583,https://static.inaturalist.org/photos/15361250/medium.jpg?1523743010,,Botswana reptiles,"<h3>python with a problem</h3><br><p>This fairly large python (sorry we never measured it) had recently eaten one of my goat weaners as evidenced by the stretched skin and spaced scales of its mid-section. On leaving the scene it had headed off through a veldspan fence the mesh at the base being about 15 x 12cm and this is where we found it next morning, stuck solid, needless to say it was a little upset.  I think the open mouth and visible teeth was more from pain and fear than from aggression though. <br/></p><p>There is little doubt about the identification, the size, the reticulate markings, the small smooth scales and all those teeth in an elongated triangular head with a spear-shaped brown patch on top and the broad cream coloured stripe over each eye are unmistakable.<br/></p><p>Officers from our Dept of Wildlife were summoned and after they secured the biting end we were able to cut open the fence and free the poor thing.  The python was taken away and relocated, It regurgitated its meal during this translocation which was a bit of a waste of a goat but the python appeared to have suffered no permanent damage from the ordeal</p>",FALSE,8,0,FALSE,,Gaborone North,-24.557956,25.962163,1,,,FALSE,,,Southern African Python,Python natalensis,Southern African Python,Reptilia,111451,,,Removed,,,,,,,,,,
10922583,S-Afr-Interactions (8-1-20),12/01/2011,12/01/2011,,Africa/Johannesburg,,632306,tuli,2013-09-23 21:05:05 UTC,2019-06-11 15:28:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10922583,https://www.inaturalist.org/observations/10922583,https://static.inaturalist.org/photos/15361250/medium.jpg?1523743010,,Botswana reptiles,"<h3>python with a problem</h3><br><p>This fairly large python (sorry we never measured it) had recently eaten one of my goat weaners as evidenced by the stretched skin and spaced scales of its mid-section. On leaving the scene it had headed off through a veldspan fence the mesh at the base being about 15 x 12cm and this is where we found it next morning, stuck solid, needless to say it was a little upset.  I think the open mouth and visible teeth was more from pain and fear than from aggression though. <br/></p><p>There is little doubt about the identification, the size, the reticulate markings, the small smooth scales and all those teeth in an elongated triangular head with a spear-shaped brown patch on top and the broad cream coloured stripe over each eye are unmistakable.<br/></p><p>Officers from our Dept of Wildlife were summoned and after they secured the biting end we were able to cut open the fence and free the poor thing.  The python was taken away and relocated, It regurgitated its meal during this translocation which was a bit of a waste of a goat but the python appeared to have suffered no permanent damage from the ordeal</p>",FALSE,8,0,FALSE,,Gaborone North,-24.557956,25.962163,1,,,FALSE,,,Southern African Python,Python natalensis,Southern African Python,Reptilia,111451,https://www.inaturalist.org/observations/11106614,Capra hircus,Included,Mammalia,Artiodactyla,,Bovidae,,Capra,1,1,0,0
10924213,S-Afr-Interactions (8-1-20),12/30/2013,12/30/2013,,Africa/Johannesburg,,773636,patricklane,2013-12-31 04:31:32 UTC,2018-04-16 06:30:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10924213,https://www.inaturalist.org/observations/10924213,https://static.inaturalist.org/photos/15364432/medium.jpg?1523745315,,,<h3>Whip snake</h3><br>,FALSE,2,0,FALSE,,Algeria,-32.3741,19.05706,1,,,FALSE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,https://www.inaturalist.org/observations/10924239,Nucras tessellata,Included,Reptilia,Squamata,Sauria,Lacertidae,,Nucras,1,1,0,0
10947201,S-Afr-Interactions (8-1-20),3/13/2014,3/13/2014,,Africa/Johannesburg,,660508,magrietb,2014-03-18 10:49:48 UTC,2018-04-15 06:04:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10947201,https://www.inaturalist.org/observations/10947201,https://static.inaturalist.org/photos/15395932/medium.jpg?1523770839,,,"<h3>Kleinmond boomie</h3><br><p>Sudden loud squeals while we were having our lunch, a dark shape in the undergrowth just outside our front door, quick retreat up the keurboom, staring contest until he could hold it no longer, back down to finish his frog, up again to hang around fatly for a bit, then disappeared to where every stick now resembles a boomslang... yay!</p>",FALSE,6,0,FALSE,,Kleinmond,-34.33702,19.035448,1,,,FALSE,,,Boomslang (typus),Dispholidus typus,Common Boomslang,Reptilia,30360,https://www.inaturalist.org/observations/10951929,Strongylopus grayii,Included,Amphibia,Anura,,Pyxicephalidae,,Strongylopus,1,1,0,0
10962254,S-Afr-Interactions (8-1-20),1/21/2014,1/21/2014,,Africa/Johannesburg,,676988,karoopixie,2014-02-02 09:16:35 UTC,2018-09-08 09:33:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10962254,https://www.inaturalist.org/observations/10962254,https://static.inaturalist.org/photos/15426925/medium.jpg?1523801557,,,"<h3>Multipurpose garden equipment - Montagu WCape</h3><br><p>The many talents of a friendly boomslang.<br/></p><p>1.    Tuinslang<br/>2&amp;3.  Spectacular strength which is greatly entertaining to the audience<br/>4.     Vacuuming<br/>5&amp;6.   How to pose for portraits<br/>7.     How to make a sushi loaf<br/>8.     The art of sleeping with your eyes open<br/>9.     Dynamic tinsel on the otherwise <a href=""https://www.inaturalist.org/observations/10915538"">self-decorating xmas tree</a>.</p>",FALSE,10,0,FALSE,,"Cape Winelands, ZA-WC, ZA",-33.74324628,20.12432704,1,obscured,,TRUE,,,Dispholidus typus typus,Dispholidus typus typus,Common Boomslang,Reptilia,30360,,,Removed,,,,,,,,,,
10975684,eating,25/01/2014,25/01/2014,,Africa/Johannesburg,,97441,ryanvanhuyssteen,2014-02-12 18:19:22 UTC,2018-04-15 20:05:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10975684,https://www.inaturalist.org/observations/10975684,https://static.inaturalist.org/photos/15453347/medium.jpg?1523820924,,,<h3>Spotted Rock Snake eating Waterberg Girdled Lizard</h3><br>,FALSE,1,0,FALSE,,Masebe Nature Reserve,-23.6409,28.5565,1,,,FALSE,,,Spotted House Snake,Lamprophis guttatus,Spotted House Snake,Reptilia,29757,,,Removed,,,,,,,,,,
10975684,S-Afr-Interactions (8-1-20),1/25/2014,1/25/2014,,Africa/Johannesburg,,97441,ryanvanhuyssteen,2014-02-12 18:19:22 UTC,2018-04-15 20:05:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10975684,https://www.inaturalist.org/observations/10975684,https://static.inaturalist.org/photos/15453347/medium.jpg?1523820924,,,<h3>Spotted Rock Snake eating Waterberg Girdled Lizard</h3><br>,FALSE,1,0,FALSE,,Masebe Nature Reserve,-23.6409,28.5565,1,,,FALSE,,,Spotted House Snake,Lamprophis guttatus,Spotted House Snake,Reptilia,29757,https://www.inaturalist.org/observations/10975709,Smaug breyeri,Included,Reptilia,Squamata,Sauria,Cordylidae,,Smaug,1,1,0,0
10997904,S-Afr-Interactions (8-1-20),12/21/2012,12/21/2012,,Africa/Johannesburg,FALSE,772313,maddyo,2014-08-01 04:57:18 UTC,2018-11-27 10:00:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10997904,https://www.inaturalist.org/observations/10997904,https://static.inaturalist.org/photos/15495473/medium.jpg?1523851132,,"rural, Bioblitz-Mgobezeleni",<h3>Common File Snake</h3><br>I found this beautiful snake at 05:00 in the morning. By quarter to seven it had regurgitated the Agama and disappeared - it just could not get past these knees!,FALSE,6,0,FALSE,,"inKalani Hills, Sodwana",-27.52939,32.64469,1,,,FALSE,,,Cape File Snake,Limaformosa capensis,Cape File Snake,Reptilia,797700,https://www.inaturalist.org/observations/10997915,Acanthocercus atricollis,Included,Reptilia,Squamata,Sauria,Agamidae,,Acanthocercus,1,1,0,0
10997922,S-Afr-Interactions (8-1-20),12/29/2012,12/29/2012,,Africa/Johannesburg,,772313,maddyo,2014-08-01 05:20:01 UTC,2018-04-16 04:04:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10997922,https://www.inaturalist.org/observations/10997922,https://static.inaturalist.org/photos/15495521/medium.jpg?1523851177,,"rural, Bioblitz-Mgobezeleni",<h3>Brown House Snake 2</h3><br>,FALSE,4,0,FALSE,,"inKalani Hills, Sodwana",-27.52939,32.64469,1,,,FALSE,,,Cape House Snake,Boaedon capensis,Cape House Snake,Reptilia,539396,https://www.inaturalist.org/observations/10997932,Hemidactylus mabouia,Included,Reptilia,Squamata,Sauria,Gekkonidae,,Hemidactylus,1,1,0,0
11006596,swallow,07/08/2014,07/08/2014,,Africa/Johannesburg,,662724,bushboy,2014-08-16 12:32:41 UTC,2019-05-26 18:41:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11006596,https://www.inaturalist.org/observations/11006596,https://static.inaturalist.org/photos/15512970/medium.jpg?1523876444,,rural,"<h3>how many snakes?</h3><br><p>Sunning itself directly below viewpoint. Initially thought were two snakes, the one swallowing the other, as we tried to peer through the thin screening vegetation. Big (over 2m estimated), shiny fat fella only briefly showed its head (last pic) when moving off slowly into thicker bush when it detected vibrations of a couple stepping onto the platform 3m above it.</p>",FALSE,6,1,FALSE,,Umziki Lookout Trail near Mission Rocks,-28.2736,32.4849,1,,,FALSE,,,Brown Forest Cobra,Naja subfulva,Brown Forest Cobra,Reptilia,797733,,Serpentes,Included,Reptilia,Squamata,Serpentes,,,,0,0,0,0
11011225,S-Afr-Interactions (8-1-20),8/19/2014,8/19/2014,,Africa/Johannesburg,,760859,johanbaard,2014-08-23 09:31:50 UTC,2018-04-16 15:56:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11011225,https://www.inaturalist.org/observations/11011225,https://static.inaturalist.org/photos/15522224/medium.jpg?1523890595,,,<h3>Puffadder and field mouse</h3><br>,FALSE,6,0,FALSE,,West Coast National Park,-33.1425,18.09111111,1,,,FALSE,,,Common Puff Adder,Bitis arietans,Puffadder,Reptilia,115431,https://www.inaturalist.org/observations/11011219,Rhabdomys pumilio,Included,Mammalia,Rodentia,Myomorpha,Muridae,Murinae,Rhabdomys,1,1,0,0
11023368,eating,27/06/2015,27/06/2015,,Africa/Johannesburg,,32429,nick_schaller,2015-07-08 17:23:28 UTC,2019-05-07 08:40:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11023368,https://www.inaturalist.org/observations/11023368,https://static.inaturalist.org/photos/15545376/medium.jpg?1523909647,,,<h3>Dead In Tree</h3><br><p>Found a dead snake hanging quite high in a tree. Threw stuff at to get it down for an ID.<br/></p><p>I like to think it was a Bird of some sort that just left it hanging up there without eating it? BUT it was next to the ablution block where these things are often encountered so it may have been killed by a Homo sapien and thrown up there?</p>,FALSE,4,0,FALSE,,"Eastern Shores, iSimangaliso Wetland Park: Mission Rocks",-28.2781184,32.4852097,1,,,FALSE,,,Philothamnus natalensis,Philothamnus natalensis,Eastern Green Snake,Reptilia,29080,,,Removed,,,,,,,,,,
11028735,S-Afr-Interactions (8-1-20),4/17/2005,4/17/2005,,Africa/Johannesburg,,527990,vynbos,2014-09-02 15:41:30 UTC,2018-04-16 22:43:02 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/11028735,https://www.inaturalist.org/observations/11028735,https://static.inaturalist.org/photos/15555022/medium.jpg?1523917410,,,"<h3>Python^s Fatal Error</h3><br><p>Strange story: A friend was at a private farm. He entered a bower and grabbed a gum pole, only to leap away when he discover it was a python hanging vertically, its head in hole in the tree above.<br/>Turned out the snake was dead, strangled by its own weight, when they pulled it out of the tree it had a squirrel in its mouth.<br/>My guess is that while attacking the squirrel it lost its purchase on the tree or the thatched roof it approached from and fell.<br/>('scus the poor quality pictures, they are all I have ATM)</p>",FALSE,5,0,FALSE,,"Koedoeskop, Thabazimbi, Limpopo",-24.846701,27.567793,1,,,FALSE,,,Southern African Python,Python natalensis,Southern African Python,Reptilia,111451,https://www.inaturalist.org/observations/11028743,Paraxerus cepapi,Included,Mammalia,Rodentia,Sciuromorpha,Sciuridae,,Paraxerus,1,1,0,0
11031173,S-Afr-Interactions (8-1-20),8/31/2014,8/31/2014,,Africa/Johannesburg,,7682,nicky,2014-09-04 18:34:16 UTC,2018-04-16 23:37:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/11031173,https://www.inaturalist.org/observations/11031173,https://static.inaturalist.org/photos/15559648/medium.jpg?1523921127,,rural,<h3>Duberria lutrix subsp. lutrix (Commone Slugeater)</h3><br>,FALSE,6,0,FALSE,,"Unnamed Road, Overberg District Municipality",-34.49685,19.89035,1,,,FALSE,,,Duberria lutrix lutrix,Duberria lutrix,Southern Slugeater,Reptilia,30329,https://www.inaturalist.org/observations/11031188,Cornu aspersum,Included,Gastropoda,Stylommatophora,,Helicidae,,Cornu,1,1,0,0
11038100,meal,26/09/2014,26/09/2014,,Africa/Johannesburg,,676988,karoopixie,2014-10-26 09:15:36 UTC,2018-08-06 14:51:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11038100,https://www.inaturalist.org/observations/11038100,https://static.inaturalist.org/photos/15573354/medium.jpg?1523932132,,,"<h3>I think I have a frog in my throat - Montagu WCape</h3><br><p>The Slangverklikkers alerted me to the presence of this cobra (otherwise I would never have seen it).  It had its head stuck down a hole for <em>ages</em>, and I thought it may have run out of solar power because it was cold and drizzling at the time (the weather not the cobra).<br/></p><p>About 45 mins after first seeing it, it pulled up its head with a massive frog in its jaws.  I have never seen such a big frog here!  Could the frog have bloated with the effects of the venom?  Or perhaps it just looks enormous because it is being squashed to fit in the cobra's mouth...?  Do we get bullfrogs in the karoo?  <br/></p><p>The pics are rubbish coz I took them through a window and did not want to go any closer for fear that the snake would regurgitate its meal, which is just a waste.  The day was so cold, that I thought the snake would be more likely to regurgitate when it was already thermodynamically compromised.<br/></p><p>It took about 20 mins for the frog to go down.  And after some rather icky looking gagging, the cobra gently wandered off to look for further munchies.</p>",FALSE,8,0,FALSE,,"Cape Winelands, ZA-WC, ZA",-33.7721355,20.14284967,1,obscured,,TRUE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,,,Removed,,,,,,,,,,
11038100,S-Afr-Interactions (8-1-20),9/26/2014,9/26/2014,,Africa/Johannesburg,,676988,karoopixie,2014-10-26 09:15:36 UTC,2018-08-06 14:51:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11038100,https://www.inaturalist.org/observations/11038100,https://static.inaturalist.org/photos/15573354/medium.jpg?1523932132,,,"<h3>I think I have a frog in my throat - Montagu WCape</h3><br><p>The Slangverklikkers alerted me to the presence of this cobra (otherwise I would never have seen it).  It had its head stuck down a hole for <em>ages</em>, and I thought it may have run out of solar power because it was cold and drizzling at the time (the weather not the cobra).<br/></p><p>About 45 mins after first seeing it, it pulled up its head with a massive frog in its jaws.  I have never seen such a big frog here!  Could the frog have bloated with the effects of the venom?  Or perhaps it just looks enormous because it is being squashed to fit in the cobra's mouth...?  Do we get bullfrogs in the karoo?  <br/></p><p>The pics are rubbish coz I took them through a window and did not want to go any closer for fear that the snake would regurgitate its meal, which is just a waste.  The day was so cold, that I thought the snake would be more likely to regurgitate when it was already thermodynamically compromised.<br/></p><p>It took about 20 mins for the frog to go down.  And after some rather icky looking gagging, the cobra gently wandered off to look for further munchies.</p>",FALSE,8,0,FALSE,,"Cape Winelands, ZA-WC, ZA",-33.7721355,20.14284967,1,obscured,,TRUE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,https://www.inaturalist.org/observations/11038111,Vandijkophrynus gariepensis,Included,Amphibia,Anura,,Bufonidae,,Vandijkophrynus,1,1,0,0
